n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
7.0,895.0,0.506257109777,0.999999998162,0.716911763388,11.0,0.0,4.0,1.0,4.597765363130001,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,236.0,106.8,0.0,252116.666667,0.0,4589.26510878,3449.94872616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0342904054873,0.0333448917940999,0.208780502221,0.0334954905984,0.690088709899,0.5015949975949999,0.250215007215,0.0525139664804,0.0111731843575,0.824561403509,0.175438596491,0.463058395505,0.1,1.0,-0.2335119047619999,-0.714285714286,-0.1,0.0,0.0,0.5,0.0,826
11.0,494.0,0.491701243793,0.999999996764,0.624595467234,10.0,0.0,1.0,0.0,4.97570850202,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1200.0,299.25,0.0,267300.0,0.0,3566.29788618,1586.95146836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333357588055999,0.0333358702519,0.701226289463,0.198765818987,0.0333362624921,0.6324980574979999,0.1230186480189999,0.0445344129555,0.0242914979757,0.647058823529,0.352941176471,0.367396694215,0.1,1.0,-0.26875,-1.0,-0.0125,0.9,0.1,0.4,0.1,585
12.0,789.0,0.510204080982,0.99999999793,0.7018633525839999,13.0,0.0,1.0,0.0,4.9493029150800005,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1200.0,387.125,1200.0,214900.0,1200.0,7464.13636364,2921.46288854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.147793998151,0.0250018672798,0.651219835272,0.0252203382258,0.150763961071,0.487605744949,0.112268781566,0.0405576679341,0.0190114068440999,0.68085106383,0.31914893617,0.3484611742419999,0.1,0.8,-0.233703703704,-0.8,-0.1,0.0,0.0,0.5,0.0,714
6.0,791.0,0.4858611818949999,0.999999997877,0.658174096267,1.0,1.0,3.0,1.0,4.80530973451,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,831.0,245.8,0.0,268700.0,0.0,4949.0,2782.45296671,2100.0,2100.0,2100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333340035095,0.0333347960048,0.0333342193878,0.03333401857,0.866662962528,0.408165168165,0.0882013819513999,0.0341340075853,0.0101137800253,0.771428571429,0.228571428571,0.30379349046,0.0625,0.8,-0.194494047619,-0.5,-0.05,0.0,0.0,0.5,0.0,7000
12.0,456.0,0.462753949294,0.999999995951,0.611336029914,1.0,1.0,2.0,0.0,4.25657894737,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,543.0,123.4,0.0,254916.666667,0.0,3566.29788618,2561.06634533,954.0,954.0,954.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333967033994,0.29767227582,0.601598288813,0.0339992889033999,0.0333334430643,0.394000647878,0.104415289925,0.0460526315789,0.0131578947367999,0.777777777778,0.222222222222,0.4071428571429999,0.1,1.0,-0.39537037037,-1.0,-0.1,0.0,0.0,0.5,0.0,2100
8.0,863.0,0.4610849051169999,0.999999997895,0.661052630187,5.0,2.0,3.0,0.0,4.31981460023,9.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,150.0,28.5555555556,17500.0,295533.333333,1854.34444444,4344.99952875,3109.85540333,3300.0,15000.0,9150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.454482617552,0.0226885959272,0.4778559856600001,0.0222574923852999,0.022715308476,0.435133850824,0.0611939592974,0.0289687137891,0.0243337195829,0.54347826087,0.45652173913,0.385192207792,0.05,1.0,-0.2597883597879999,-0.6,-0.05,0.0,0.0,0.5,0.0,2100
7.0,1174.0,0.439685314301,0.999999998466,0.653374232127,13.0,5.0,6.0,1.0,4.56984667802,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,596.0,135.6,7200.0,223720.0,1221.05,4566.81896552,2808.96563349,629.0,1200.0,939.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0400369878864,0.2436069239119999,0.636254209807,0.0400034642021999,0.0400984141922,0.4043866847439999,0.0415560629846,0.0323679727428,0.0247018739353,0.5671641791040001,0.432835820896,0.365678115744,0.05,0.7,-0.37144909688,-1.0,-0.05,0.3,0.0,0.2,0.0,917
9.0,624.0,0.484552844741,0.999999997319,0.6461125988040001,5.0,3.0,2.0,0.0,4.53525641026,9.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,430.0,169.875,0.0,345422.22222199995,0.0,4554.89565217,2906.52402765,4000.0,14600.0,9300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.136259932672,0.022224666346,0.0222278840014,0.0222235265837,0.797063990397,0.424665612166,0.136551741909,0.0416666666667,0.00961538461538,0.8125,0.1875,0.305638111888,0.0333333333333,1.0,-0.192592592593,-0.4,-0.1,0.4545454545449999,0.1363636363639999,0.0454545454545,0.1363636363639999,3600
10.0,804.0,0.431618569095,0.999999997642,0.648584904131,16.0,0.0,1.0,0.0,4.62935323383,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1200.0,398.5,0.0,245271.428571,0.0,3605.75254453,2530.55038889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.251198008284,0.13893718702,0.0285849188294,0.259255655653,0.322024230213,0.451278713779,0.0806957119457,0.0360696517413,0.0261194029850999,0.58,0.42,0.438528138528,0.1363636363639999,0.7,-0.306944444444,-0.8,-0.05,0.0833333333333,-0.05,0.416666666667,0.05,1300
14.0,232.0,0.604347823459,0.999999992248,0.821705419987,3.0,3.0,1.0,0.0,4.68965517241,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,129.0,35.0,7200.0,287216.666667,1221.05,3566.29788618,2301.22159138,917.0,935.0,923.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333338068582,0.199963152591,0.700033000334,0.033333888582,0.0333361516352,0.340277777778,0.166666666667,0.0301724137930999,0.0129310344827999,0.7,0.3,0.4714285714289999,0.1,0.7,-0.1,-0.1,-0.1,0.1,-0.1,0.4,0.1,833
11.0,730.0,0.541899440584,0.999999997743,0.720090291828,5.0,1.0,2.0,0.0,4.51095890411,8.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1500.0,349.875,2500.0,196662.5,1775.66666667,4418.05778302,3462.89938776,3700.0,3700.0,3700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.351059760236,0.0250030800274,0.155512482913,0.0252473222450999,0.443177354579,0.485466116693,0.124136989845,0.0452054794520999,0.0178082191780999,0.717391304348,0.282608695652,0.342443919717,0.1,1.0,-0.257799145299,-0.714285714286,-0.0714285714286,0.0,0.0,0.5,0.0,173
10.0,690.0,0.4766081864379999,0.999999997175,0.731638416012,13.0,0.0,2.0,1.0,4.56086956522,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1100.0,232.857142857,0.0,222062.5,0.0,4020.83333333,2582.80861152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0251234033532,0.0258197407901,0.453450028852,0.0257830271101,0.4698237998939999,0.444728422619,0.130383184524,0.0521739130435,0.0217391304348,0.705882352941,0.294117647059,0.364391534392,0.0333333333333,1.0,-0.279126984127,-0.5,-0.05,0.0,0.0,0.5,0.0,712
15.0,495.0,0.48312236185,0.999999996324,0.683823526898,4.0,1.0,3.0,1.0,4.67070707071,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,233.0,77.2,0.0,210033.333333,0.0,4082.4756871,2478.14437693,917.0,917.0,917.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333415009699,0.0333399184503,0.494685557192,0.0333369643882,0.405296059,0.3910141895139999,0.0430394420394,0.0343434343434,0.0262626262625999,0.5666666666669999,0.433333333333,0.2982416603,0.1363636363639999,0.5,-0.241025641026,-0.8,-0.1,0.5,0.375,0.0,0.375,2200
9.0,318.0,0.574750828655,0.999999994253,0.752873558892,7.0,4.0,1.0,0.0,4.5534591195,8.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,475.0,159.22714285700002,0.0,238987.5,0.0,4392.20233918,2852.20106488,928.0,2100.0,1342.66666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0251745624037,0.0250033809119,0.32260099608,0.0250330997945,0.60218796081,0.399472990777,0.1769433465089999,0.0345911949686,0.0062893081761,0.846153846154,0.153846153846,0.389669421488,0.1363636363639999,0.5,-0.108333333333,-0.166666666667,-0.05,0.5,0.35,0.0,0.35,1100
12.0,938.0,0.424111947875,0.999999998201,0.5791366896060001,9.0,2.0,5.0,0.0,4.71108742004,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1200.0,349.222222222,0.0,178710.0,0.0,3562.10163094,2047.93277545,1000.0,1700.0,1350.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.118853452642,0.0200032708147,0.5780509597510001,0.0200019988304,0.263090317962,0.31017101285,0.0311696900983,0.0223880597015,0.0277185501065999,0.446808510638,0.553191489362,0.3678004535149999,0.1,1.0,-0.1963675213679999,-0.375,-0.1,1.0,-0.125,0.5,0.125,748
10.0,341.0,0.559523807859,0.999999995215,0.727272723793,4.0,1.0,2.0,0.0,4.79765395894,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,109.0,49.518,0.0,192057.142857,0.0,4392.20233918,2643.28084964,1300.0,1300.0,1300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0287691488708,0.028577141777,0.172883912771,0.0286085544723,0.7411612421089999,0.509066859067,0.101344396344,0.0469208211144,0.0205278592375,0.6956521739129999,0.304347826087,0.383969155844,0.1,1.0,-0.4433106575959999,-0.714285714286,-0.155555555556,0.0,0.0,0.5,0.0,1500
11.0,404.0,0.499999998705,0.999999995781,0.6582278453239999,1.0,0.0,7.0,0.0,4.86881188119,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1500.0,366.6,0.0,176450.0,0.0,3562.10163094,1879.68071664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0333354949079999,0.0333353615334,0.699226548838,0.0333345254963,0.200768069224,0.249484848485,0.108545454545,0.0321782178218,0.0123762376238,0.722222222222,0.277777777778,0.331258741259,0.1,0.5,-0.21,-0.3,-0.166666666667,0.3333333333329999,0.166666666667,0.166666666667,0.166666666667,780
12.0,611.0,0.5268456367000001,0.99999999723,0.725761770843,7.0,2.0,2.0,0.0,5.08019639935,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1100.0,336.0,0.0,131887.5,0.0,3562.10163094,1638.91647642,257.0,1300.0,778.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0250051822917,0.0250054601347999,0.628487116818,0.0250033024757999,0.29649893828,0.410772222358,0.0816127977713,0.0261865793781,0.0147299509002,0.64,0.36,0.3607954545449999,0.05,1.0,-0.269622507123,-0.5,-0.125,0.0,0.0,0.5,0.0,1100
8.0,1019.0,0.429710866969,0.999999998397,0.575320511899,18.0,1.0,6.0,1.0,4.8272816486800005,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,60.0,30.8333333333,0.0,186522.222222,0.0,3562.10163094,1368.48976316,917.0,917.0,917.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0222244595924,0.160257320334,0.773070245415,0.0222236100322,0.0222243646270999,0.36568298681,0.0825337377802,0.0323846908734,0.0196270853778,0.622641509434,0.3773584905659999,0.330809720582,0.05,0.8,-0.207876984127,-0.8,-0.05,0.0,0.0,0.5,0.0,917
9.0,228.0,0.7136563845209999,0.999999992908,0.872340419345,7.0,5.0,1.0,0.0,4.94298245614,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,95.0,43.2,0.0,276416.666667,0.0,3562.10163094,2345.67645218,2100.0,5400.0,3750.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0345947610113,0.033347267508,0.200526145762,0.034097918711,0.697433907008,0.430494505495,0.0876373626373999,0.0263157894737,0.0175438596490999,0.6,0.4,0.335714285714,0.05,0.6,-0.21875,-0.5,-0.05,1.0,0.25,0.5,0.25,1500
10.0,561.0,0.498181817276,0.99999999726,0.6328767105950001,1.0,1.0,2.0,1.0,4.99108734403,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,277.0,63.4,12400.0,216880.0,1535.20588235,3562.10163094,2441.60317119,995.0,995.0,995.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0400013510764,0.040000322114,0.640134028149,0.0400001620299,0.239864136631,0.30131437528,-0.0142304821615,0.0124777183600999,0.0196078431372999,0.388888888889,0.611111111111,0.245807050093,0.05,0.5,-0.193939393939,-0.4,-0.125,0.0,0.0,0.5,0.0,85
16.0,951.0,0.438297871874,0.999999998031,0.679133856931,10.0,2.0,3.0,0.0,4.62355415352,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,533.0,251.5,0.0,235685.714286,0.0,3562.10163094,2115.71104615,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0285740603005,0.171869751383,0.742409215221,0.028573195542,0.0285737775529999,0.489612794613,0.1768236531989999,0.0399579390116,0.0147213459516,0.730769230769,0.269230769231,0.381658692185,0.1,0.85,-0.281448412698,-1.0,-0.1,0.0,0.0,0.5,0.0,703
10.0,849.0,0.46514423021,0.999999997934,0.659090907729,3.0,3.0,4.0,0.0,4.42873969376,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,775.0,213.71428571400003,1200.0,160185.714286,721.4,4535.4017094,2252.93170733,629.0,935.0,827.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0285869395977,0.173255693143,0.740971510268,0.0285730258528,0.0286128311385999,0.360803952991,0.00162563131313,0.0235571260305999,0.017667844523,0.5714285714289999,0.428571428571,0.282651515152,0.1,0.5,-0.355,-1.0,-0.1,0.0,0.0,0.5,0.0,985
10.0,1057.0,0.4161073821509999,0.99999999835,0.5940594049600001,7.0,4.0,2.0,0.0,4.54210028382,9.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,676.0,190.2,0.0,253666.666667,0.0,3829.96921642,1848.47816762,1600.0,4300.0,2950.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0228009092411,0.0222307822362999,0.697378712057,0.0223399284727,0.2352496679919999,0.380481472892,0.116385796743,0.0406811731315,0.0132450331126,0.754385964912,0.245614035088,0.300129618444,0.0333333333333,0.6,-0.19494047619,-0.5,-0.0666666666666999,0.4545454545449999,0.1363636363639999,0.0454545454545,0.1363636363639999,1800
12.0,630.0,0.493589742799,0.999999997191,0.699438200282,2.0,1.0,1.0,1.0,4.69206349206,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,221.0,54.0,14700.0,449900.0,2400.36,4309.99325464,3208.31497684,943.0,943.0,943.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.028801799888,0.029333424003,0.303400333541,0.131926418021,0.506538024547,0.358670673298,0.0496845353228,0.0269841269840999,0.0190476190476,0.586206896552,0.413793103448,0.306480774128,0.1,0.5,-0.2395833333329999,-0.5,-0.1,0.0,0.0,0.5,0.0,908
13.0,663.0,0.5015576316179999,0.999999997382,0.696335076711,10.0,0.0,2.0,0.0,4.66968325792,8.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,192.0,65.9316666667,0.0,244412.5,0.0,4392.20233918,2381.15645026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.184498827281,0.025003150938,0.2453583268019999,0.025033850905,0.520105844074,0.4758195159139999,0.103883171336,0.0361990950226,0.0196078431372999,0.648648648649,0.351351351351,0.399431818182,0.1,0.8,-0.298504273504,-0.5,-0.05,0.35,-0.05,0.15,0.05,938
9.0,870.0,0.465197215238,0.999999998092,0.6221374033929999,12.0,0.0,2.0,0.0,4.9275862069,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1300.0,164.5,6700.0,262330.0,1630.49122807,5618.23684211,3094.05987157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0200005876945,0.0200037448096,0.656855632331,0.0200009289087999,0.283139106257,0.45190773279,0.0438974832357,0.0298850574713,0.0218390804598,0.577777777778,0.422222222222,0.32244005994,0.1,1.0,-0.266583124478,-0.6,-0.05,0.4,-0.05,0.1,0.05,1200
10.0,298.0,0.54452054608,0.999999994152,0.695906428679,8.0,4.0,1.0,1.0,4.19463087248,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,150.0,51.8333333333,0.0,292285.714286,0.0,4018.97938663,2708.58253486,2400.0,4500.0,3266.66666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.183522147217,0.0295997971705,0.0286008450616,0.598380438787,0.159896771764,0.584683372183,0.200543900544,0.0536912751678,0.0134228187919,0.8,0.2,0.372064393939,0.1,0.7,-0.184722222222,-0.3333333333329999,-0.125,0.3333333333329999,0.25,0.166666666667,0.25,1100
10.0,385.0,0.552083331896,0.999999995935,0.6829268264920001,6.0,0.0,1.0,0.0,5.288311688309999,8.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,915.0,301.571428571,0.0,349127.0,0.0,3562.10163094,1888.42542953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0250319138574,0.0250079864884,0.284021918549,0.3929985763979999,0.272939604707,0.431902494331,-0.0037222222222199,0.0233766233765999,0.0363636363636,0.391304347826,0.608695652174,0.305277777778,0.05,0.5,-0.200198412698,-0.5,-0.05,0.0,0.0,0.5,0.0,986
7.0,229.0,0.6383928542930001,0.999999992958,0.746478867983,9.0,4.0,1.0,1.0,4.82969432314,8.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1100.0,472.625,4800.0,204837.5,1575.4,3562.10163094,2589.12547978,4800.0,4800.0,4800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0250463415235999,0.0250406137984,0.0250005865104999,0.0250003824821,0.899912075685,0.35320855615,0.116599821747,0.0349344978166,0.0218340611354,0.615384615385,0.3846153846149999,0.3545454545449999,0.05,1.0,-0.2608333333329999,-0.5,-0.166666666667,0.0,0.0,0.5,0.0,945
9.0,351.0,0.554285712702,0.999999995349,0.674418601514,8.0,5.0,3.0,1.0,4.76638176638,8.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,330.0,115.166666667,0.0,392837.5,0.0,8668.58199357,3161.80276508,1400.0,16500.0,6225.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.134015839507,0.0250499453758,0.0251910329777,0.543216858741,0.272526323398,0.453575036075,0.0539871933622,0.034188034188,0.031339031339,0.521739130435,0.478260869565,0.3413636363639999,0.1363636363639999,0.5,-0.279671717172,-0.8,-0.05,0.1,0.0,0.4,0.0,2000
10.0,303.0,0.585284278979,0.999999994595,0.75135134729,6.0,3.0,2.0,0.0,4.6006600660100005,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1600.0,359.285714286,1600.0,325071.428571,1600.0,3559.09138486,2592.93033296,945.0,1600.0,1272.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0286337715923,0.0289012160292,0.0285722044842,0.0285718228709,0.8853209850229999,0.3854908979909999,0.0859876234876,0.03300330033,0.016501650165,0.666666666667,0.3333333333329999,0.271623376623,0.1,0.5,-0.141825396825,-0.2,-0.05,0.7272727272730001,0.0681818181818,0.227272727273,0.0681818181818,1500
12.0,1305.0,0.442533228739,0.999999998761,0.612143741497,2.0,1.0,5.0,1.0,4.816091954019999,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,43.0,25.0,0.0,151542.857143,0.0,3559.09138486,1453.11411374,917.0,917.0,917.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0285728263547,0.221356665788,0.6929241334049999,0.0285721812981999,0.0285741931540999,0.456771765272,0.128293169793,0.0268199233715999,0.00919540229885,0.744680851064,0.255319148936,0.347215522573,0.0625,0.8,-0.2275462962959999,-1.0,-0.05,0.116666666667,-0.125,0.383333333333,0.125,1300
12.0,1053.0,0.433108758005,0.999999998322,0.610738254009,15.0,1.0,7.0,0.0,4.454890788219999,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,417.0,114.0,0.0,244633.333333,0.0,5919.79190751,3028.29173523,624.0,624.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0333349499282,0.0605598460272,0.0333342510793,0.8394367735680001,0.033334179397,0.536568957048,0.0492892450339,0.0436847103514,0.0351377018044,0.55421686747,0.4457831325299999,0.498396621494,0.0625,1.0,-0.424587087087,-1.0,-0.05,0.811111111111,-0.0222222222221999,0.311111111111,0.0222222222221999,921
13.0,725.0,0.466386553969,0.999999997436,0.671794870072,4.0,1.0,1.0,0.0,4.15034482759,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,412.0,113.0,0.0,248166.666667,0.0,5919.79190751,3357.41078285,872.0,872.0,872.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0333371281307999,0.122810587879,0.0333355397918,0.777181615333,0.033335128865,0.466023629149,0.160178120491,0.0427586206896999,0.0165517241379,0.7209302325579999,0.2790697674419999,0.366764418377,0.1,0.75,-0.194560185185,-0.5,-0.05,0.0,0.0,0.5,0.0,1100
12.0,1129.0,0.457809694383,0.999999998555,0.64017340948,3.0,2.0,1.0,1.0,4.77945084145,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,917.0,319.333333333,917.0,176905.666667,917.0,3559.64665804,1871.64728319,1300.0,1300.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.033335314468,0.275381362007,0.624612906495,0.0333343763566,0.0333360406737,0.4285103785099999,0.0858898046398,0.0292294065545,0.0168290522586,0.634615384615,0.365384615385,0.370183982684,0.0625,0.7,-0.250877192982,-1.0,-0.05,0.0,0.0,0.5,0.0,1000
10.0,308.0,0.562913905421,0.999999994949,0.67676767335,11.0,2.0,1.0,0.0,5.18506493506,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,464.0,235.0,5400.0,181400.0,1328.67857143,3559.64665804,2198.61607643,706.0,1200.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0333566675728,0.0333335715992,0.699804404127,0.033333463782,0.200171892919,0.386904761905,0.0779761904762,0.0227272727272999,0.0194805194805,0.538461538462,0.461538461538,0.370476190476,0.16,0.5,-0.223611111111,-0.4,-0.075,0.0,0.0,0.5,0.0,1300
8.0,797.0,0.482323231714,0.999999997967,0.652439023064,7.0,5.0,2.0,0.0,5.26223337516,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,865.0,238.571428571,1600.0,218714.285714,1216.25,3578.45631068,2336.87131022,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0285727563793,0.171328996884,0.742953759256,0.0285716981967999,0.0285727892845999,0.38096378703,-0.00656499342161,0.0263488080301,0.0313676286073,0.45652173913,0.54347826087,0.322624201196,0.1,0.5,-0.312944444444,-0.8,-0.1,0.0,0.0,0.5,0.0,990
9.0,228.0,0.665137611628,0.999999992366,0.824427474623,1.0,1.0,1.0,0.0,4.59210526316,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,496.0,176.83333333299998,17500.0,251083.333333,2707.09090909,5865.4,3819.16214513,787.0,787.0,787.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333343153486,0.0434377862213,0.0333338654399,0.856560194978,0.0333338380124,0.231011084875,0.0858700642791999,0.030701754386,0.0263157894737,0.538461538462,0.461538461538,0.487337662338,0.1,1.0,-0.2203703703699999,-0.5,-0.1,0.0,0.0,0.5,0.0,802
9.0,492.0,0.513513512446,0.999999996667,0.676666664411,11.0,0.0,1.0,1.0,5.08536585366,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1700.0,435.25,0.0,176066.666667,0.0,3558.13499035,1848.07508651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333431777084999,0.0333430647672,0.701836404377,0.198138165002,0.0333391881453,0.407936507937,-0.0741792929293,0.0142276422763999,0.0162601626016,0.4666666666669999,0.533333333333,0.1742424242419999,0.0333333333333,0.5,-0.38125,-0.75,-0.1,0.0,0.0,0.5,0.0,984
11.0,443.0,0.488207546018,0.999999995726,0.6837606808390001,4.0,2.0,1.0,0.0,4.64785553047,4.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,60.0,19.3333333333,0.0,412825.0,0.0,3601.06578115,2575.55746328,2200.0,2400.0,2300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500100471979,0.0500113942008,0.0500133182572,0.0500064847966999,0.799958755547,0.368732964566,0.0928200657367,0.0361173814898,0.020316027088,0.64,0.36,0.3356060606059999,0.1,0.6,-0.198368606702,-0.5,-0.0714285714286,0.666666666667,0.3333333333329999,0.166666666667,0.3333333333329999,4000
11.0,839.0,0.44606060552,0.999999997951,0.624999998719,13.0,6.0,3.0,1.0,4.6698450536400005,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1100.0,401.111111111,0.0,296740.0,0.0,3804.8815331,2752.22566399,1700.0,11300.0,6500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020049938135,0.0883790354077,0.0200237728972,0.0204464054661,0.8511008480940001,0.443203158344,0.121720169502,0.0476758045292,0.0143027413588,0.769230769231,0.230769230769,0.307234848485,0.0625,0.7,-0.145188492063,-0.25,-0.0714285714286,0.451515151515,0.178787878788,0.0484848484848,0.178787878788,7100
8.0,577.0,0.575174824169,0.999999997151,0.789173786925,6.0,3.0,1.0,0.0,5.00173310225,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1700.0,400.833333333,2200.0,194983.333333,1143.09090909,5422.51724138,2942.34311159,840.0,957.0,879.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200159530192,0.0333356293462,0.5356633029760001,0.197504819177,0.0333367183085999,0.373622211122,-0.0276660839161,0.0259965337955,0.0346620450606999,0.428571428571,0.5714285714289999,0.357424242424,0.1,0.5,-0.2975,-1.0,-0.0333333333333,0.0,0.0,0.5,0.0,1000
